"";"scientificName";"decimalLatitude";"decimalLongitude";"family";"genus";"species"
"1826";"Lysimachia nummularia L.";56,07257;10,209591;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1827";"Lysimachia nummularia L.";56,071224;10,21679;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1828";"Lysimachia nummularia L.";56,063017;10,209954;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1829";"Lysimachia nummularia L.";56,079292;10,200273;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1830";"Lysimachia nummularia L.";56,08411;10,190105;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1831";"Lysimachia nummularia L.";56,082899;10,189229;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1832";"Lysimachia nummularia L.";56,07967;10,196557;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1833";"Lysimachia nummularia L.";56,079897;10,191601;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1834";"Lysimachia nummularia L.";56,052191;10,212322;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1835";"Lysimachia nummularia L.";56,082295;10,21676;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1836";"Lysimachia nummularia L.";56,071249;10,205238;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1837";"Lysimachia nummularia L.";56,0831;10,189384;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1838";"Lysimachia nummularia L.";56,084242;10,19;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1839";"Lysimachia nummularia L.";56,078791;10,196353;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1840";"Lysimachia nummularia L.";56,079386;10,199309;"Primulaceae";"Lysimachia";"Lysimachia nummularia"
"1841";"Persicaria amphibia (L.) Delarbre";56,084249;10,207471;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1842";"Persicaria amphibia (L.) Delarbre";56,072462;10,163061;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1843";"Persicaria amphibia (L.) Delarbre";56,059314;10,18862;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1844";"Persicaria amphibia (L.) Delarbre";56,07257;10,209591;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1845";"Persicaria amphibia (L.) Delarbre";56,070666;10,210499;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1846";"Persicaria amphibia (L.) Delarbre";56,073115;10,215699;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1847";"Persicaria amphibia (L.) Delarbre";56,082059;10,179898;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1848";"Persicaria amphibia (L.) Delarbre";56,079897;10,191601;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1849";"Persicaria amphibia (L.) Delarbre";56,050957;10,154467;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1850";"Persicaria amphibia (L.) Delarbre";56,050531;10,156879;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1851";"Persicaria amphibia (L.) Gray";56,08422;10,196999;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1852";"Persicaria amphibia (L.) Delarbre";56,052258;10,211909;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1853";"Persicaria amphibia (L.) Delarbre";56,055406;10,183842;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1854";"Persicaria amphibia (L.) Delarbre";56,080907;10,213451;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1855";"Persicaria amphibia (L.) Delarbre";56,063629;10,170476;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1856";"Persicaria amphibia (L.) Delarbre";56,072652;10,208549;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1857";"Persicaria amphibia (L.) Delarbre";56,070666;10,210499;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1858";"Persicaria amphibia (L.) Delarbre";56,050645;10,155229;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1859";"Persicaria amphibia (L.) Delarbre";56,050504;10,156846;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1860";"Persicaria amphibia (L.) Delarbre";56,048559;10,167441;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1861";"Persicaria amphibia (L.) Delarbre";56,08088;10,190956;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1862";"Persicaria amphibia (L.) Delarbre";56,078698;10,184572;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1863";"Persicaria amphibia (L.) Delarbre";56,079529;10,199975;"Polygonaceae";"Persicaria";"Persicaria amphibia"
"1864";"Schedonorus pratensis (Huds.) P.Beauv.";56,082295;10,21676;"Poaceae";"Lolium";"Lolium pratense"
"1865";"Schedonorus pratensis (Huds.) P.Beauv.";56,070666;10,210499;"Poaceae";"Lolium";"Lolium pratense"
"1866";"Schedonorus pratensis (Huds.) P.Beauv.";56,072436;10,216832;"Poaceae";"Lolium";"Lolium pratense"
"1867";"Schedonorus pratensis (Huds.) P.Beauv.";56,079292;10,200273;"Poaceae";"Lolium";"Lolium pratense"
"1868";"Schedonorus pratensis (Huds.) P.Beauv.";56,079052;10,180454;"Poaceae";"Lolium";"Lolium pratense"
"1869";"Schedonorus pratensis (Huds.) P.Beauv.";56,077996;10,186531;"Poaceae";"Lolium";"Lolium pratense"
"1870";"Schedonorus pratensis (Huds.) P.Beauv.";56,07957;10,187719;"Poaceae";"Lolium";"Lolium pratense"
"1871";"Schedonorus pratensis (Huds.) P.Beauv.";56,084155;10,189398;"Poaceae";"Lolium";"Lolium pratense"
"1872";"Schedonorus pratensis (Huds.) P.Beauv.";56,082964;10,189268;"Poaceae";"Lolium";"Lolium pratense"
"1873";"Schedonorus pratensis (Huds.) P.Beauv.";56,084259;10,196308;"Poaceae";"Lolium";"Lolium pratense"
"1874";"Schedonorus pratensis (Huds.) P.Beauv.";56,08085;10,190616;"Poaceae";"Lolium";"Lolium pratense"
"1875";"Schedonorus pratensis (Huds.) P.Beauv.";56,082295;10,21676;"Poaceae";"Lolium";"Lolium pratense"
"1876";"Schedonorus pratensis (Huds.) P.Beauv.";56,073759;10,217279;"Poaceae";"Lolium";"Lolium pratense"
"1877";"Schedonorus pratensis (Huds.) P.Beauv.";56,050768;10,155369;"Poaceae";"Lolium";"Lolium pratense"
"1878";"Schedonorus pratensis (Huds.) P.Beauv.";56,079626;10,185594;"Poaceae";"Lolium";"Lolium pratense"
"1879";"Schedonorus pratensis (Huds.) P.Beauv.";56,08088;10,190956;"Poaceae";"Lolium";"Lolium pratense"
"1880";"Schedonorus pratensis (Huds.) P.Beauv.";56,078759;10,179806;"Poaceae";"Lolium";"Lolium pratense"
"1881";"Schedonorus pratensis (Huds.) P.Beauv.";56,083129;10,189202;"Poaceae";"Lolium";"Lolium pratense"
"1882";"Schedonorus pratensis (Huds.) P.Beauv.";56,084242;10,19;"Poaceae";"Lolium";"Lolium pratense"
"1883";"Schedonorus pratensis (Huds.) P.Beauv.";56,079933;10,191757;"Poaceae";"Lolium";"Lolium pratense"
"1884";"Schedonorus pratensis (Huds.) P.Beauv.";56,078035;10,197406;"Poaceae";"Lolium";"Lolium pratense"
"1885";"Mentha aquatica L.";56,079466;10,199466;"Lamiaceae";"Mentha";"Mentha aquatica"
"1886";"Mentha aquatica L.";56,062977;10,199441;"Lamiaceae";"Mentha";"Mentha aquatica"
"1887";"Mentha aquatica L.";56,059314;10,18862;"Lamiaceae";"Mentha";"Mentha aquatica"
"1888";"Mentha aquatica L.";56,072779;10,208351;"Lamiaceae";"Mentha";"Mentha aquatica"
"1889";"Mentha aquatica L.";56,079386;10,199309;"Lamiaceae";"Mentha";"Mentha aquatica"
"1890";"Mentha aquatica L.";56,082964;10,189268;"Lamiaceae";"Mentha";"Mentha aquatica"
"1891";"Mentha aquatica L.";56,079522;10,202571;"Lamiaceae";"Mentha";"Mentha aquatica"
"1892";"Mentha aquatica L.";56,079897;10,191601;"Lamiaceae";"Mentha";"Mentha aquatica"
"1893";"Mentha aquatica L.";56,050254;10,158509;"Lamiaceae";"Mentha";"Mentha aquatica"
"1894";"Mentha aquatica L.";56,067315;10,183961;"Lamiaceae";"Mentha";"Mentha aquatica"
"1895";"Mentha aquatica L.";56,055384;10,182316;"Lamiaceae";"Mentha";"Mentha aquatica"
"1896";"Mentha aquatica L.";56,080907;10,213451;"Lamiaceae";"Mentha";"Mentha aquatica"
"1897";"Mentha aquatica L.";56,059487;10,189299;"Lamiaceae";"Mentha";"Mentha aquatica"
"1898";"Mentha aquatica L.";56,066782;10,183757;"Lamiaceae";"Mentha";"Mentha aquatica"
"1899";"Mentha aquatica L.";56,072779;10,208351;"Lamiaceae";"Mentha";"Mentha aquatica"
"1900";"Mentha aquatica L.";56,050504;10,156846;"Lamiaceae";"Mentha";"Mentha aquatica"
"1901";"Mentha aquatica L.";56,0831;10,189384;"Lamiaceae";"Mentha";"Mentha aquatica"
"1902";"Mentha aquatica L.";56,084238;10,189724;"Lamiaceae";"Mentha";"Mentha aquatica"
"1903";"Mentha aquatica L.";56,079933;10,191757;"Lamiaceae";"Mentha";"Mentha aquatica"
"1904";"Mentha aquatica L.";56,07957;10,201262;"Lamiaceae";"Mentha";"Mentha aquatica"
"1905";"Rumex obtusifolius L.";56,052012;10,212634;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1906";"Rumex obtusifolius L.";56,082295;10,21676;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1907";"Rumex obtusifolius L.";56,067315;10,183961;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1908";"Rumex obtusifolius L.";56,063629;10,170476;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1909";"Rumex obtusifolius L.";56,070666;10,210499;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1910";"Rumex obtusifolius L.";56,073681;10,217234;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1911";"Rumex obtusifolius L.";56,077996;10,186531;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1912";"Rumex obtusifolius L.";56,07957;10,187719;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1913";"Rumex obtusifolius L.";56,084259;10,196308;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1914";"Rumex obtusifolius L.";56,079897;10,191601;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1915";"Rumex obtusifolius L.";56,050957;10,154467;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1916";"Rumex obtusifolius L.";56,067315;10,183961;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1917";"Rumex obtusifolius L.";56,052191;10,212322;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1918";"Rumex obtusifolius L.";56,055406;10,183842;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1919";"Rumex obtusifolius L.";56,082295;10,21676;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1920";"Rumex obtusifolius L.";56,059367;10,188819;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1921";"Rumex obtusifolius L.";56,066384;10,181109;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1922";"Rumex obtusifolius L.";56,070666;10,210499;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1923";"Rumex obtusifolius L.";56,050768;10,155369;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1924";"Rumex obtusifolius L.";56,050254;10,158509;"Polygonaceae";"Rumex";"Rumex obtusifolius"
"1925";"Trifolium pratense L.";56,066197;10,178838;"Fabaceae";"Trifolium";"Trifolium pratense"
"1926";"Trifolium pratense L.";56,052012;10,212634;"Fabaceae";"Trifolium";"Trifolium pratense"
"1927";"Trifolium pratense L.";56,067116;10,161252;"Fabaceae";"Trifolium";"Trifolium pratense"
"1928";"Trifolium pratense L.";56,067315;10,183961;"Fabaceae";"Trifolium";"Trifolium pratense"
"1929";"Trifolium pratense L.";56,054792;10,16701;"Fabaceae";"Trifolium";"Trifolium pratense"
"1930";"Trifolium pratense L.";56,06385;10,169003;"Fabaceae";"Trifolium";"Trifolium pratense"
"1931";"Trifolium pratense L.";56,070666;10,210499;"Fabaceae";"Trifolium";"Trifolium pratense"
"1932";"Trifolium pratense L.";56,071982;10,216861;"Fabaceae";"Trifolium";"Trifolium pratense"
"1933";"Trifolium pratense L.";56,079292;10,200273;"Fabaceae";"Trifolium";"Trifolium pratense"
"1934";"Trifolium pratense L.";56,078644;10,184587;"Fabaceae";"Trifolium";"Trifolium pratense"
"1935";"Trifolium pratense L.";56,07957;10,187719;"Fabaceae";"Trifolium";"Trifolium pratense"
"1936";"Trifolium pratense L.";56,082899;10,189229;"Fabaceae";"Trifolium";"Trifolium pratense"
"1937";"Trifolium pratense L.";56,084259;10,196308;"Fabaceae";"Trifolium";"Trifolium pratense"
"1938";"Trifolium pratense L.";56,078292;10,197535;"Fabaceae";"Trifolium";"Trifolium pratense"
"1939";"Trifolium pratense L.";56,082295;10,21676;"Fabaceae";"Trifolium";"Trifolium pratense"
"1940";"Trifolium pratense L.";56,072652;10,208549;"Fabaceae";"Trifolium";"Trifolium pratense"
"1941";"Trifolium pratense L.";56,071224;10,21679;"Fabaceae";"Trifolium";"Trifolium pratense"
"1942";"Trifolium pratense L.";56,050768;10,155369;"Fabaceae";"Trifolium";"Trifolium pratense"
"1943";"Trifolium pratense L.";56,078791;10,196353;"Fabaceae";"Trifolium";"Trifolium pratense"
"1944";"Trifolium pratense L.";56,078292;10,197535;"Fabaceae";"Trifolium";"Trifolium pratense"
"1945";"Lemna minor L.";56,068215;10,210563;"Araceae";"Lemna";"Lemna minor"
"1946";"Lemna minor L.";56,059136;10,217469;"Araceae";"Lemna";"Lemna minor"
"1947";"Lemna minor L.";56,075427;10,154979;"Araceae";"Lemna";"Lemna minor"
"1948";"Lemna minor L.";56,073951;10,154553;"Araceae";"Lemna";"Lemna minor"
"1949";"Lemna minor L.";56,075516;10,161875;"Araceae";"Lemna";"Lemna minor"
"1950";"Lemna minor L.";56,059367;10,188819;"Araceae";"Lemna";"Lemna minor"
"1951";"Lemna minor L.";56,055323;10,184161;"Araceae";"Lemna";"Lemna minor"
"1952";"Lemna minor L.";56,066772;10,197938;"Araceae";"Lemna";"Lemna minor"
"1953";"Lemna minor L.";56,06983;10,20676;"Araceae";"Lemna";"Lemna minor"
"1954";"Lemna minor L.";56,08411;10,190105;"Araceae";"Lemna";"Lemna minor"
"1955";"Lemna minor L.";56,052258;10,211909;"Araceae";"Lemna";"Lemna minor"
"1956";"Lemna minor L.";56,055384;10,182316;"Araceae";"Lemna";"Lemna minor"
"1957";"Lemna minor L.";56,082295;10,21676;"Araceae";"Lemna";"Lemna minor"
"1958";"Lemna minor L.";56,071438;10,205925;"Araceae";"Lemna";"Lemna minor"
"1959";"Lemna minor L.";56,070666;10,210499;"Araceae";"Lemna";"Lemna minor"
"1960";"Lemna minor L.";56,073633;10,160258;"Araceae";"Lemna";"Lemna minor"
"1961";"Lemna minor L.";56,050504;10,156846;"Araceae";"Lemna";"Lemna minor"
"1962";"Lemna minor L.";56,057524;10,164777;"Araceae";"Lemna";"Lemna minor"
"1963";"Lemna minor L.";56,084242;10,19;"Araceae";"Lemna";"Lemna minor"
"1964";"Bellis perennis L.";56,064939;10,18535;"Asteraceae";"Bellis";"Bellis perennis"
"1965";"Bellis perennis L.";56,074879;10,162102;"Asteraceae";"Bellis";"Bellis perennis"
"1966";"Bellis perennis L.";56,067315;10,183961;"Asteraceae";"Bellis";"Bellis perennis"
"1967";"Bellis perennis L.";56,06385;10,169003;"Asteraceae";"Bellis";"Bellis perennis"
"1968";"Bellis perennis L.";56,073681;10,217234;"Asteraceae";"Bellis";"Bellis perennis"
"1969";"Bellis perennis L.";56,082964;10,189268;"Asteraceae";"Bellis";"Bellis perennis"
"1970";"Bellis perennis L.";56,076336;10,205458;"Asteraceae";"Bellis";"Bellis perennis"
"1971";"Bellis perennis L.";56,078071;10,197375;"Asteraceae";"Bellis";"Bellis perennis"
"1972";"Bellis perennis L.";56,050768;10,155369;"Asteraceae";"Bellis";"Bellis perennis"
"1973";"Bellis perennis L.";56,082295;10,21676;"Asteraceae";"Bellis";"Bellis perennis"
"1974";"Bellis perennis L.";56,063957;10,169022;"Asteraceae";"Bellis";"Bellis perennis"
"1975";"Bellis perennis L.";56,059367;10,188819;"Asteraceae";"Bellis";"Bellis perennis"
"1976";"Bellis perennis L.";56,070666;10,210499;"Asteraceae";"Bellis";"Bellis perennis"
"1977";"Bellis perennis L.";56,050645;10,155229;"Asteraceae";"Bellis";"Bellis perennis"
"1978";"Bellis perennis L.";56,083129;10,189202;"Asteraceae";"Bellis";"Bellis perennis"
"1979";"Bellis perennis L.";56,078791;10,196353;"Asteraceae";"Bellis";"Bellis perennis"
"1980";"Bellis perennis L.";56,078035;10,197406;"Asteraceae";"Bellis";"Bellis perennis"
"1981";"Bellis perennis L.";56,076294;10,205498;"Asteraceae";"Bellis";"Bellis perennis"
"1982";"Cirsium palustre (L.) Scop.";56,080788;10,209057;"Asteraceae";"Cirsium";"Cirsium palustre"
"1983";"Cirsium palustre (L.) Scop.";56,079807;10,19895;"Asteraceae";"Cirsium";"Cirsium palustre"
"1984";"Cirsium palustre (L.) Scop.";56,048506;10,204344;"Asteraceae";"Cirsium";"Cirsium palustre"
"1985";"Cirsium palustre (L.) Scop.";56,068167;10,171709;"Asteraceae";"Cirsium";"Cirsium palustre"
"1986";"Cirsium palustre (L.) Scop.";56,079292;10,200273;"Asteraceae";"Cirsium";"Cirsium palustre"
"1987";"Cirsium palustre (L.) Scop.";56,079052;10,180454;"Asteraceae";"Cirsium";"Cirsium palustre"
"1988";"Cirsium palustre (L.) Scop.";56,082964;10,189268;"Asteraceae";"Cirsium";"Cirsium palustre"
"1989";"Cirsium palustre (L.) Scop.";56,079522;10,202571;"Asteraceae";"Cirsium";"Cirsium palustre"
"1990";"Cirsium palustre (L.) Scop.";56,07967;10,196557;"Asteraceae";"Cirsium";"Cirsium palustre"
"1991";"Cirsium palustre (L.) Scop.";56,08085;10,190616;"Asteraceae";"Cirsium";"Cirsium palustre"
"1992";"Cirsium palustre (L.) Scop.";56,080907;10,213451;"Asteraceae";"Cirsium";"Cirsium palustre"
"1993";"Cirsium palustre (L.) Scop.";56,059487;10,189299;"Asteraceae";"Cirsium";"Cirsium palustre"
"1994";"Cirsium palustre (L.) Scop.";56,072779;10,208351;"Asteraceae";"Cirsium";"Cirsium palustre"
"1995";"Cirsium palustre (L.) Scop.";56,070666;10,210499;"Asteraceae";"Cirsium";"Cirsium palustre"
"1996";"Cirsium palustre (L.) Scop.";56,071224;10,21679;"Asteraceae";"Cirsium";"Cirsium palustre"
"1997";"Cirsium palustre (L.) Scop.";56,050504;10,156846;"Asteraceae";"Cirsium";"Cirsium palustre"
"1998";"Cirsium palustre (L.) Scop.";56,078759;10,179806;"Asteraceae";"Cirsium";"Cirsium palustre"
"1999";"Cirsium palustre (L.) Scop.";56,079386;10,199309;"Asteraceae";"Cirsium";"Cirsium palustre"
"2000";"Corylus avellana L.";56,059617;10,197855;"Betulaceae";"Corylus";"Corylus avellana"
"2001";"Corylus avellana L.";56,07922;10,215921;"Betulaceae";"Corylus";"Corylus avellana"
"2002";"Corylus avellana L.";56,059367;10,188819;"Betulaceae";"Corylus";"Corylus avellana"
"2003";"Corylus avellana L.";56,071245;10,210883;"Betulaceae";"Corylus";"Corylus avellana"
"2004";"Corylus avellana L.";56,073115;10,215699;"Betulaceae";"Corylus";"Corylus avellana"
"2005";"Corylus avellana L.";56,082899;10,189229;"Betulaceae";"Corylus";"Corylus avellana"
"2006";"Corylus avellana L.";56,079522;10,202571;"Betulaceae";"Corylus";"Corylus avellana"
"2007";"Corylus avellana L.";56,050992;10,209292;"Betulaceae";"Corylus";"Corylus avellana"
"2008";"Corylus avellana L.";56,065731;10,201601;"Betulaceae";"Corylus";"Corylus avellana"
"2009";"Corylus avellana L.";56,06632;10,199853;"Betulaceae";"Corylus";"Corylus avellana"
"2010";"Corylus avellana L.";56,082678;10,196049;"Betulaceae";"Corylus";"Corylus avellana"
"2011";"Corylus avellana L.";56,073058;10,21482;"Betulaceae";"Corylus";"Corylus avellana"
"2012";"Corylus avellana L.";56,080539;10,19676;"Betulaceae";"Corylus";"Corylus avellana"
"2013";"Corylus avellana L.";56,073759;10,217279;"Betulaceae";"Corylus";"Corylus avellana"
"2014";"Corylus avellana L.";56,071085;10,211121;"Betulaceae";"Corylus";"Corylus avellana"
"2015";"Corylus avellana L.";56,071224;10,21679;"Betulaceae";"Corylus";"Corylus avellana"
"2016";"Corylus avellana L.";56,072598;10,216757;"Betulaceae";"Corylus";"Corylus avellana"
"2017";"Corylus avellana L.";56,083129;10,189202;"Betulaceae";"Corylus";"Corylus avellana"
"2018";"Crataegus laevigata (Poir.) DC.";56,083642;10,197755;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2019";"Crataegus laevigata (Poir.) DC.";56,081473;10,190919;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2020";"Crataegus laevigata (Poir.) DC.";56,071056;10,17457;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2021";"Crataegus laevigata (Poir.) DC.";56,052012;10,212634;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2022";"Crataegus laevigata (Poir.) DC.";56,059314;10,18862;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2023";"Crataegus laevigata (Poir.) DC.";56,055323;10,184161;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2024";"Crataegus laevigata (Poir.) DC.";56,063629;10,170476;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2025";"Crataegus laevigata (Poir.) DC.";56,084259;10,196308;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2026";"Crataegus laevigata (Poir.) DC.";56,06632;10,199853;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2027";"Crataegus laevigata (Poir.) DC.";56,080752;10,195975;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2028";"Crataegus laevigata (Poir.) DC.";56,067137;10,185339;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2029";"Crataegus laevigata (Poir.) DC.";56,069438;10,190682;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2030";"Crataegus laevigata (Poir.) DC.";56,052191;10,212322;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2031";"Crataegus laevigata (Poir.) DC.";56,055406;10,183842;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2032";"Crataegus laevigata (Poir.) DC.";56,059367;10,188819;"Rosaceae";"Crataegus";"Crataegus laevigata"
"2033";"Crataegus laevigata (Poir.) DC.";56,070976;10,210858;"Rosaceae";"Crataegus";"Crataegus laevigata"
